comment,author,time
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=5m59s"">5:59</a> 臣妾看她如此鄭重或許有引擎",@ngya5774,2020-05-10T08:23:02Z
琪貴人跟華妃同樣下場了 好可憐,@user-lz1dn7ke5t,2020-05-09T06:17:39Z
安嬪好像句句在幫甄嬛說話，其實句句都在補刀,@LLC907,2020-05-07T14:31:51Z
看聊天重播笑到嗆到XDDD,@gordian_dy,2020-05-07T05:54:09Z
這部劇之所以成為 經典 ，在於導演在運鏡跟處理細節上極為用心！ 而且都拍了出來<br>皇上説傳的時候，寧貴人的阿綠馬上走出殿通知二小姐<br><br>滴血驗清的詭計被揭發時，安陵容的寶娟比皇后身邊的剪秋還焦躁不安，不斷扯拉手上的手絹，比自家小主還要急,@Marco-ci4wt,2020-05-06T21:36:35Z
安陵容的話句句像幫甄嬛護航，但實質卻像在丟球給皇后跟祺貴人接，明護暗諷，好一個套路，不只這三人要演練多久,@Marco-ci4wt,2020-05-06T19:43:12Z
喜歡看後宮甄嬛傳的人數<br>🔽,@sharonwu5778,2020-05-05T08:41:29Z
怎麼會有如此... 淫亂之事呢?,@jamiecarrot5949,2020-05-05T08:30:02Z
全場最大的笑話：<br>朕不再疑心......,@8591440667,2020-05-04T09:31:35Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=37m23s"">37:23</a> 寧貴人：(瞪皇后<br>哼，少來這一套 看你還能演多久...",@poison6483,2020-05-04T05:05:45Z
寧貴人的氣勢嚇到蘇公公了😂,@user-eo6hy1zu5p,2020-05-02T14:41:26Z
如果六阿哥跟溫太醫血型一樣也會相容，不知道那時候滴血驗親傷及多少無辜...,@gregorysumuru1154,2020-04-29T08:05:08Z
"這一集每次都會讓我想到台語配音版 然後無法直視原劇...<br><a href=""https://www.youtube.com/watch?v=1U-1hB_bC-I"">https://www.youtube.com/watch?v=1U-1hB_bC-I</a>",@hata5860,2020-04-27T21:41:20Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=7m21s"">7:21</a> 為何玉嬈知道她叫阿綠XDD",@nealchienlife,2020-04-25T03:55:59Z
雍正超愛自打嘴巴，誤會甄嬛與溫實初有染時説：朕待你不薄，你為何這樣對朕？數分鐘後  蘇公公説 溫太醫跟瑾汐怎麼可能是奴才的孩子，結果接著説：朕知道！？ 你知道個屁！無良男人説變就變！,@Marco-ci4wt,2020-04-24T14:00:35Z
這集祺貴人MVP欸<br>別的嬪妃都沒有,@j537234,2020-04-23T16:46:30Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=11m03s"">11:03</a> 溫太醫跪下時是不是壓到玢兒 害她嚇一跳XDDD",@fire830315,2020-04-23T11:31:12Z
陳四好怪，打玢兒還要剪她瀏海做什麼,@user-xc5sb6tr4t,2020-04-19T14:20:14Z
"靜白: 許久不見, 不知&#39;娘娘是否還記得故人. <br>莫言: 一別數年, 娘娘手上的凍瘡, 冬日發作還厲害嗎? <br>(靜白妳就只要人家記得妳! 人家莫言只問得娘娘的手傷好了沒 )",@rebeccayuutech,2020-04-19T06:49:56Z
這集整個是大精彩~,@rebeccayuutech,2020-04-19T06:37:14Z
不知有沒有人理我 想問個 為什麼棋貴人和她找的人說的那麼多破綻 甄環卻一字不吭呢 都不怕不說話看來會像是默認嗎 她如果有反駁的話可能就不會有驗親這危險的局面了啊,@user-ry3rj2ef9n,2020-04-16T17:17:37Z
葉蘭依衝進來盯一點蘇培盛請他借過的眼神真的是狂，還有說:[一個個把你們給搜羅起來!!!!!!!!!!]很派很控場~~,@theSHINeegirllife,2020-04-16T12:20:19Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=31m20s"">31:20</a>也太可愛☺️",@user-gk1px3kv7n,2020-04-15T14:48:23Z
所以我說 你們把靈犀置於何地,@user-bl3ig9wm6r,2020-04-14T09:44:25Z
Dr Tedros(譚德塞)一定沒有認真在看甄嬛傳，不然他就會知道靜白師父死命波髒水的下場.........就是被..........拔舌頭又杖斃😱😱😱,@jerryhuang9411,2020-04-10T10:13:29Z
等等這是刪減版的，想當初嬛兒把靜白的舌頭賜給了瓜6呢！那段很是過癮。,@Roxy-cl8gb,2020-04-06T16:49:14Z
皇后：有親姐妹在一起真好...    純元：靠！我是莫名其妙死在妳手裡啊！親妹妹😠,@user-mv3jd8yv9h,2020-04-05T02:36:05Z
祺貴人和斐文真是智障，當眾指証皇帝被人戴綠帽<br>就算是事實，當衆損傷皇上顏面，後續會有好日子過嗎？<br>若是污衊，褀貴人或許尚有活路，斐雯則死定了🙄🙄🙄,@user-fd7js3pm7c,2020-04-04T07:37:12Z
蘇培盛：溫太醫和槿夕怎麼可能是奴才的孩子😹<br>當然不可能,@xianterumbriel3437,2020-04-04T06:25:30Z
這橋段的所有演員的表演真是一流，連皇后旁邊的剪秋，眉宇之間的細微表情都非常好的傳達出當下情緒,@Marco-ci4wt,2020-04-03T19:26:56Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=17m10s"">17:10</a> <br>慎貝勒：祺貴人珠圓玉潤<br>祺貴人：是在說我胖嗎？？",@peihsieh5655,2020-04-03T08:40:55Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=21m36s"">21:36</a> 小孩聽到打針都會馬上裝死",@user-hw8vp2kv5q,2020-04-01T07:46:39Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=17m10s"">17:10</a> 浣碧不是在宮裡嗎，為什麼蘇公公說她去王府了？有什麼含義？🤔",@user-bc7wu7dh4z,2020-03-31T19:28:36Z
棋龜人和安小鳥想動謹汐，難怪後來蘇培盛那麼不爽他們,@yiwen717,2020-03-31T14:55:56Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=17m25s"">17:25</a><br>慎貝勒怎麼可以私闖內宮？？？這不是死罪嗎？",@user-oy8lm8ehde,2020-03-31T10:30:18Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=19m20s"">19:20</a>端妃真的很仔細，ㄧ看到甄嬛臉不對勁馬上跳出來說話！",@user-pi2im8dj6g,2020-03-29T14:01:36Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m11s"">26:11</a> 差點被蘇妃笑死",@myownsundate,2020-03-28T05:58:16Z
靜白：欸欸欸要杖斃早講啊，先割我舌頭什麼意思啊,@myownsundate,2020-03-28T05:55:54Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=28m24s"">28:24</a>  甄嬛怕皇上被皇后溫情攻勢攻陷，決定要趕快補刀的表情XD",@JonathanLin0705,2020-03-26T19:42:38Z
敬妃被皇上一推都飛出去了。摔得好痛。,@rebeccayuutech,2020-03-24T13:07:33Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=11m03s"">11:03</a>溫太醫頂到玢兒的屁股",@user-qi5sw5tb3e,2020-03-23T04:50:01Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=2m31s"">2:31</a>後面的宮女在打瞌睡",@user-qi5sw5tb3e,2020-03-23T04:45:01Z
哪位是溫太醫，這位就是了⋯⋯<br>=_=<br>靠北 全場就一個男的穿的一副太醫樣，好嗎？,@min-mintsai3515,2020-03-22T23:52:31Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=32m31s"">32:31</a><br>莫言：一別數年，熹貴妃和果郡王還私通的厲害嗎？<br><br><br><br><br><br><br>全劇終！",@chiyulee9160,2020-03-22T12:24:36Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=34m14s"">34:14</a> 皇上嚇到了",@travellerwang6886,2020-03-21T19:49:35Z
景仁宮皇后大絕招：姐姐！,@licaire2805,2020-03-21T13:31:11Z
跟陌生人滴血驗親，都會是一樣的結果,@chenroyana1190,2020-03-21T09:43:49Z
這水...這水有問題<br>（抓蘇培盛的手過來刺一針）<br>幫蘇公公QQ,@allen4012,2020-03-20T18:10:37Z
神劇真的很狂<br>這些嬪妃坐了一整天看瓜6搞事情<br>窗戶外從白天到黑夜<br>馬的一定累死,@perihan9617,2020-03-20T16:55:08Z
我倒不覺得是皇后動的手腳<br>一切都是甄嬛所設的局<br>鋌而走險  卻 一箭三鵰～,@iwanatai2833,2020-03-19T07:26:41Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=29m14s"">29:14</a> 咱們六阿哥在哭，畫面卻是在睡覺",@appoint333,2020-03-18T15:44:47Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=14m15s"">14:15</a> 後宮不爛的厥詞<br><a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=16m05s"">16:05</a> 蘇培盛：？你說要打誰？<br>難怪最後被打死，活該R<br><br><a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=27m34s"">27:34</a> 皇后這段的狡辯等於是承認了有動機",@ghost_78811,2020-03-17T18:18:23Z
槿汐真的很忠心，一發現水有問題馬上刺破自己的手滴血,@jingru_5289,2020-03-17T09:08:55Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=6m36s"">6:36</a>(皇上說 &quot;傳!&quot;的那幕)<br>寧貴人的婢女阿綠偷跑XDDD<br>連這段都演出來，這劇真的太細！！！",@4638qaq,2020-03-17T08:59:59Z
若皇上一個轉念用自己的血來試，就要全劇終了,@weerryx,2020-03-15T18:06:19Z
皇上：哈哈哈哈，朕知道<br>甄嬛：你知道個屁,@user-bp6xz5si3d,2020-03-14T02:19:13Z
這集太夠刺激的吧😓,@user-bo7zb9tw4u,2020-03-11T23:49:32Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=36m56s"">36:56</a> 智商吧",@garythejuniorchiang9186,2020-03-11T09:54:11Z
冥婚,@user-ml2vz7on6c,2020-03-11T00:09:11Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=31m25s"">31:25</a> 蘇公公：我當時害怕極了...",@user-ub7bp9dx5d,2020-03-07T23:43:06Z
在滴血驗親那一段，甄嬛刺破蘇培盛的手指證明了水有問題，因為驚嚇過度智商掉線的溫太醫才緩過神說：將白礬置於清水中，即便非親生父子亦可相融，反之將清油置於水中，親生父子亦不可融，隨後蘇培盛端上來的水再次滴血就不融了。溫太醫想證明水有問題只需科普一下白礬就好了，為什麼還要說第二句呢？個人感覺他是在暗示蘇培盛放點清油，這樣就能萬無一失了，古代滴血認親誰也說不準，於是蘇培盛端上來的那碗水應該是放了清油的。,@coffee20892,2020-03-07T05:37:44Z
玉嬈有純元的面貌，年世蘭的桀驁不馴，甄嬛的氣韻和家承一脈教養，依老色鬼的角度看真是完美啊,@liaomaggie9971,2020-03-07T03:39:47Z
2020年打卡,@user-xg1xb9mx4r,2020-03-05T16:01:11Z
如果六阿哥的血型跟溫實初剛好一樣 那還是會溶再一起... ＸＤ,@lyusingchen9974,2020-03-05T15:51:39Z
雖然玢兒是被逼迫的，但還是想說玢兒頭腦挺好的，所有指證甄嬛有姦情的人都不得好死，結果玢兒在最佳時機反轉污點證人洗白自己，全身而退，甄瓜果三家倒台，就她能好好的存活下來這點來看，眼光腦袋都很好。<br>另外安陵容也是智商高的女人，狂婊甄嬛卻不動聲色，皇后一黨全部都被皇上處罰，只有安陵容不在處罰名單裡。以此看來想當綠茶婊還是需要學怎麼說話的，不是像瓜2+4明面罵人大聲就能贏，而是引炮火到目標身上的同時讓人察覺不出來自己正在婊人。,@user-wd2tf1mh8v,2020-03-03T00:14:34Z
26：32翦秋臉好猙獰喔😳<br><br>26：40 溫太醫一講完白礬跟清油的事<br>大家都馬上看皇上<br>只有端妃 立馬看皇后<br>看這麼多遍 <br>突然發現這場戲<br>雖非主角 <br>旁邊的人也都演的很投入 👍👍👍,@hipice,2020-03-02T14:37:16Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=9m20s"">9:20</a>  啊跪在地上的男的就只有一個啊 是還能指誰",@yijin3399,2020-02-28T14:17:25Z
安小鳥說拔了靜白的舌頭只是怕靜白供出她們吧...,@a093995025589,2020-02-28T01:24:10Z
飛蚊!,@teddycarlyle9191,2020-02-27T11:13:24Z
全部人都在緊張只有皇上在那邊笑,@user-ec4ge3fz2u,2020-02-27T05:51:27Z
靜白師傅算不算整部戲羞辱甄嬛最徹底的阿XD,@lefteyeee,2020-02-25T02:55:09Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=21m20s"">21:20</a> 看著後面窗戶外還是亮的<br>到了下一幕要驗親的時候外頭都暗了<br><br>可見這一場戲真的是從白天拍到晚上<br>還勞動那麼多人在同一場<br>演員們真是辛苦了👍👍👍",@Zhtaiy,2020-02-24T10:26:35Z
這集留言太精彩了! 每個人都是火眼金睛吧! 看那麼細XD,@atsusi2008,2020-02-22T14:25:10Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=25m52s"">25:52</a><br>皇后：（完蛋，我加白礬被發現了）",@meraklee2473,2020-02-22T12:55:22Z
玉嬈一進殿中 皇室就一直看他<br>馬的 好噁心喔<br>都什麼時候了還在看妞！,@andy06201000,2020-02-21T07:02:00Z
貞嬪跟康常在這麼白目，為啥可以活這麼久-_-,@8591440667,2020-02-19T10:40:10Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=37m21s"">37:21</a>寧貴人這表情是真的不屑欸",@user-ur8ls4vo5f,2020-02-18T17:07:35Z
六阿哥:「幹！我睡的正熟，被莫名其妙抱來刺手，而且還兩次！」,@user-ur8ls4vo5f,2020-02-18T16:56:14Z
本集金句：這水有問題,@s3862,2020-02-18T06:14:28Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=19m10s"">19:10</a>端妃看著熹貴妃這一幕，總覺得端妃好像知道什麼🤔",@peggy9065,2020-02-17T20:18:45Z
寧貴人這個氣勢，666喜歡,@user-og3wq5fx2k,2020-02-15T14:03:42Z
"<b><i><a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=18m34s"">18:34</a></i></b><b><i> 皇后：「只怕要滴血驗親。」</i></b><br><b><i>嬛嬛：(OS：你說什麼...？)</i></b><br><b><i>皇后：(OS：哼 怎樣？看你還怎麼個橫法。)</i></b><br><b><i>神劇就是不一樣 細節也處理很好 眼神就可以說明一切❤️</i></b>",@poison6483,2020-02-15T00:34:20Z
祺貴人：乾我快贏了,@freedom6403,2020-02-13T10:09:37Z
有人有發現嗎？<br>溫說完加輕油不會相容<br>端妃轉頭直接看了皇后,@user-os4pu5dm8i,2020-02-12T23:40:40Z
皇上看到玉嬈進來的那眼神，彷彿看到了純元皇后。寧貴人講話，皇上才回過神來。,@user-takarasun,2020-02-11T13:59:52Z
滴血認親那段，不禁想起，整齣戲裡，就屬 溫宜公主的哭聲最煩人……🙄🙄🙄,@henrid5289,2020-02-07T03:54:24Z
如果莫言是說貴妃跟溫太醫沒關係 貴妃當初是被王爺帶走的。。。。,@user-xz2de7mu1e,2020-02-07T03:22:40Z
這集最精彩！,@user-hj5zi2wx3f,2020-02-06T12:56:54Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=37m23s"">37:23</a>  我一直看",@qetsfh8848,2020-02-04T14:13:31Z
我怎麼覺得靜白跟啞掉的安小鳥配音是同一人@@,@qetsfh8848,2020-02-04T14:06:56Z
甄嬛回宮之後的妝比剛進宮時漂亮多了。尤其是頭髮。,@chiachimama,2020-02-03T16:21:01Z
為什麼編兒叫甄嬛小主 而不是小主@@ 這應該是BUG?,@bo-yunhe736,2020-02-03T04:15:43Z
哀家對於凌雲峰有無狸貓出沒，一無所悉；唯確知有一果子狸經常出入癈妃靜修地⋯⋯。,@Mo-eb4gu,2020-02-01T15:14:11Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=10m08s"">10:08</a> 點還願光明燈的寧貴人",@huifenGuo,2020-01-26T21:39:36Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=27m19s"">27:19</a> 環環委屈貌🥺",@jasonwu657,2020-01-24T17:55:31Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=28m15s"">28:15</a> 端妃超好笑 哈哈哈",@jaykss1,2020-01-21T15:22:51Z
蘇公公是端第二碗過去時，想必<br>就像毓瑚姑姑，比對如懿繡的如意雲紋時，那樣的鬆一口氣。,@veganyu7032,2020-01-21T11:26:13Z
老是聽皇后講姐姐，姐姐，聽的好累喔！,@summerchien2657,2020-01-20T06:54:27Z
真好看,@user-ln7ug4st1j,2020-01-18T15:11:44Z
甄嬛撿到槍,@user-jy1xm7oh9w,2020-01-16T04:15:11Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=16m32s"">16:32</a>槿汐這一跪感覺膝蓋很痛",@user-vm3fo7ml4v,2020-01-16T00:11:18Z
這一集反覆看了好多次 還是那麼好看 看不膩,@user-bw4hk4vm9o,2020-01-15T07:20:35Z
最後怎麼不抖出麝香珠項鍊的事！！,@neptuneweikris4008,2020-01-15T05:39:21Z
只有我覺得溫太醫舔了那個水有點噁心嗎😂,@user-um4lq4sl1o,2020-01-10T12:05:25Z
2020 誰還在看 請按戰,@later823,2020-01-07T20:25:45Z
玉嬈神通 怎麼知道寧貴人身邊的侍女叫阿綠@@!,@user-rl8ek1wu3u,2020-01-07T10:01:22Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=31m30s"">31:30</a> 皇帝第一次見到玉嬈就目不轉睛，直到寧貴人說話才回神，真的有夠色！",@misstrouble5910,2020-01-06T04:38:47Z
皇上：你有沒有<br>甄環：我是跟果郡王當然跟這工具男沒有,@in7010,2020-01-04T18:35:10Z
臣妾此身從此分明了..這句是什麼意思呀,@user-fo6rr1xb3d,2020-01-02T09:01:31Z
滴血心得：在場滴血驗親的相關人都得肝炎,@ynh1580,2020-01-01T20:30:32Z
皇上:你閉嘴！！！超像國小班導的哈哈哈,@nnormies,2019-12-30T17:08:50Z
皇上一進來聽祺嬪說私通，馬上一巴掌過去，聽完淨白講完只說相信熹貴妃。相較以前眉姐姐被誣陷還有點疑心，其實皇上這時已經愛著嬛嬛了，可惜嬛兒已經不在了。,@nnormies,2019-12-30T17:07:47Z
其實甄環可以把祺貴人身上戴的紅麝香珠 也說給皇上聽 這樣會更快劇終,@Hugo-hz2oh,2019-12-28T21:46:48Z
還好滴血不是滴皇上的<br>哈,@user-fc2ho5ob7r,2019-12-28T17:20:18Z
奇怪的台詞，玉嬈說：別攔著我，姐姐出事了，我要去救她。可是人家也沒攔著你啊。。。,@cataleyaha2431,2019-12-28T08:58:12Z
六阿哥的第一滴血,@psRoya,2019-12-20T21:54:06Z
淨白這個傻子，如果真的如她所說甄環私通是事實，這種皇家醜聞皇上會放過她？<br>怕還沒回到甘露寺就被秘密處死了。想要報仇也需要用腦袋好嗎？,@user-wd2tf1mh8v,2019-12-19T02:33:22Z
好想看這場怎麼拍起來的 都是偏靜態的影像 但張力十足 各個演員現場配合度一定超高,@totorozheng,2019-12-18T11:45:46Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=16m04s"">16:04</a><br>蘇培盛：敢嚴刑銬打槿汐？<br>妳是不要命了是吧！",@sophisticatedgrace7519,2019-12-14T08:09:05Z
皇后一副：就差一步就可以成功了的表情,@user-bf3kx1bw1r,2019-12-11T08:40:28Z
我怎麼覺得僅夕急著領罰是因為她認為渙碧會招供?,@user-oq2xe8lp6w,2019-12-11T01:58:49Z
棋貴人：他媽的，當了替死鬼啊<br>安陵容：呵！陷害我！換你了吧<br>寧貴人：別搞到我家果果<br>嬛嬛：哼！找錯人了、選錯邊了吧！<br>溫實初：我睡的是眉莊啊！,@user-jr8mj7bo3y,2019-12-07T12:48:36Z
安陵容先是洛井下石在先，後看苗頭不對，又趕快見風轉舵在後，正一賤人！😈,@user-bf3kx1bw1r,2019-12-07T11:13:56Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=33m57s"">33:57</a>康常在是在抓癢嗎？😂",@user-lt7ot8wm7l,2019-12-06T12:29:09Z
蘇培盛：奴才沒生育能力，溫太醫跟瑾矽怎麼可能是奴才的孩子！<br>雍正：朕知道！<br><br>你知道個屁！,@user-fm2no7yw4x,2019-12-04T16:58:18Z
祺貴人：溫實初跟甄嬛有染！<br>溫太醫：我當初也很想啊，但她不要！,@Marco-ci4wt,2019-12-04T13:20:35Z
這集看超過50次的<br>👇,@anniehuang1290,2019-12-03T06:50:21Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=27m14s"">27:14</a> 溫太醫講完話，端妃立刻回頭面向(看了)皇后，定是看到了皇后心虛的表情，端妃搖了好幾下頭，想必是立刻就明白這是皇后下的手。",@cocowu1272,2019-12-02T10:54:58Z
全程無尿點，太精彩了<br>過了這麼多年，甄嬛的扮相還是一樣讓人感覺非常美麗，一點都沒有因為時代前進而褪色TTT,@bbcyeah,2019-12-02T08:47:03Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m53s"">26:53</a> 齐贵人：娘的，被算计了！",@kiakawang9503,2019-12-01T09:57:20Z
好似再玩狼人殺,@jimmychang574,2019-11-29T05:09:45Z
瓜爾佳氏生了這麼一個好女兒，一定覺得祖墳冒青煙了。,@amei1225,2019-11-28T03:47:51Z
2019還在看 好戲,@user-il7th2cn9k,2019-11-27T13:10:59Z
然後蘇公公端碗的時候把血搖勻了😂,@user-tq8ve4wq8e,2019-11-26T10:58:07Z
玉嬈：姐姐怎麼會有姦情呢！皇上真是糊塗！<br><br>浣碧：......<br>槿汐：......<br>溫實初：......<br>果郡王：......<br>甄嬛：......總之不是這一個（溫實初）,@user-tq8ve4wq8e,2019-11-25T10:43:16Z
有人發現這場戲本來是白天嗎？,@hsu52000,2019-11-24T14:20:01Z
溫實初真好差點被冤枉也不說出王爺和環環的私情,@user-jy1xm7oh9w,2019-11-24T09:26:34Z
安嬪說要懲罰淨白，建議把舌頭拔了，是怕她之後供出皇后等人吧....,@s21021p,2019-11-22T08:09:55Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=6m56s"">6:56</a> 寧貴人的宮女好菇溜喔",@perihan9617,2019-11-18T15:12:04Z
最猛不過欣貴人<br><br>既不得罪皇后又幫著熹貴妃<br>大概也是感謝當初熹貴妃帶著皇上去看棋貴人責打宮女吧xD,@akitsukiamane,2019-11-16T21:07:24Z
這集的觀看次數是其他集的兩倍XD,@yu-lingliao8767,2019-11-08T19:02:59Z
瓜六:你TM說我胖呢,@popopiupiu,2019-11-08T01:33:04Z
皇上：「哈哈哈哈哈，朕知道。」<br>甄嬛內心：「乾你知道個屁啊!!!!!!!!!!!!!!!!!」,@fridaism,2019-11-06T05:29:12Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m44s"">26:44</a><br>可以看到寶鵲在焦慮了（蠻用力的繳手巾）",@essential0723,2019-11-03T16:11:50Z
個人認為端妃從熹妃神情中看出皇子並非皇上親生，所以才以「龍體不得損傷」為由阻止，但看起來皇上的疑心不淺啊～,@essential0723,2019-11-03T16:07:20Z
寧貴人好強大的氣場啊 直接衝到蘇公公面前  哈哈,@user-jk2lg4nx1g,2019-11-03T09:46:30Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=40m24s"">40:24</a>斐雯靜白杖斃",@winlin5374,2019-10-30T04:57:47Z
"blue who shit , and who&#39;s",@corea223,2019-10-28T07:23:39Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=23m49s"">23:49</a> 甄嬛：誰敢！<br>就算立場危險依然站穩住腳<br>馬的這氣勢完全壓過皇后",@Jerry-re4ix,2019-10-28T06:56:39Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=19m14s"">19:14</a> 端妃看見甄嬛的表情 然後馬上求情<br>難道端妃心裡有譜 六阿哥真的不是皇帝親身的嗎<br>不然如果不知情 看到甄嬛那個表情 應該會覺得困惑吧",@Jerry-re4ix,2019-10-28T06:07:49Z
低血驗親 為啥不刺靈犀的血就好了???,@user-bd8zf5vj6j,2019-10-26T11:02:57Z
好愛寧貴人呀🌸🥴💕本場最佳MVP🙋🏻‍♀️,@user-cc3ci4bw2r,2019-10-22T16:55:50Z
怎麼沒人觀察到一點，為何惠嬪一進門聽聞溫太醫自宮就暈厥過去卻沒人懷疑他們倆的私通呢？,@user-oy5sd5md1y,2019-10-22T10:49:29Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=16m05s"">16:05</a> 蘇妃一聽瑾汐要被拷打，好緊張的表情啊!好可愛&gt;&lt;",@anchi_huang,2019-10-21T02:40:44Z
安小鳥也不是第一次辣手無情了<br>第一次，她藉甄嬛之名，讓人私下勒死了余鶯兒；第二次，她又假意抱不平，提議拔下靜白的舌頭替甄嬛出口惡氣。<br><br>她的自卑，在這些小細節展露無遺，她一輩子都被人踩在腳底下，一旦遇到地位更不如她的，就利用她微不足道的稍高地位致人於死<br>還讓人死得很悽慘。<br><br>有些人可憐安小鳥。<br>但我一點都不可憐安小鳥。<br>甄嬛自私，但甄嬛即便自私，也仍然努力在保全自己的姐妹，替姐妹們著想；安小鳥的行為根本不是在保全姐妹，而是在到處樹敵，然後她被攻擊之後，又無辜臉找姐妹討拍。<br><br>真的很討厭,@lalaoh9043,2019-10-19T12:17:15Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=31m25s"">31:25</a> 寧貴人:好狗不檔路,滾一邊去!",@user-du3dv6dj1q,2019-10-18T14:10:36Z
"喜歡 <a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=11m04s"">11:04</a>～<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=11m06s"">11:06</a> 玢兒的細節",@wangsara7455,2019-10-18T10:21:47Z
認真問滴血驗親真的有用嗎？,@user_www_byby,2019-10-17T20:31:32Z
像這種位份比較低接的貴人，越級打怪貴妃，照理說應該先承受一點苦刑才能這樣開會吧😑😑<br>如不是皇后偏幫瓜6,@tsuki.Rin.,2019-10-17T09:08:14Z
嬛os:嗯？你自己的主意？沒有幕後主使？？！省省吧！妳沒那個腦子,@user-mc5py4xw7e,2019-10-16T17:16:37Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=11m30s"">11:30</a>-<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=11m32s"">11:32</a> 祺貴人誹謗甄嬛的時候<br>甄嬛眼神超冷淡好像沒有這事<br>祺貴人看甄嬛這麼冷淡的樣子<br>其實也很擔心自己的蒐證是不是錯的",@s9772780s,2019-10-16T12:05:55Z
皇上煩心的時候似乎會甩手中的佛珠？,@gon404,2019-10-15T15:52:41Z
沒有寧貴人 其實甄嬛早就被滿門抄斬了,@yuanyuan8535,2019-10-15T11:07:25Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=3m19s"">3:19</a> 皇后:媽的！這顆棋子廢了",@user-pj4cf9gn5h,2019-10-15T06:44:59Z
溫太醫真的好可憐QQ<br>喜歡甄嬛的時候愛不到<br>還被當工具人<br>好不容易和眉姐姐兩心相許<br>卻又天人永隔<br>還變成了公公QQ,@user-sg8fg6ug5p,2019-10-13T08:51:33Z
